token_id	surface	norm	text_id	para_id	node_idx	is_tail	char_start	char_end	initial_char
mrav-aghdgoma-kyrile_p5_t35	დაფლვისა	დაფლვისა	mrav-aghdgoma-kyrile	p5	11	1	22	30	
mrav-aghdgoma-kyrile_p6_t0	ა	და	mrav-aghdgoma-kyrile	p6	1	1	0	1	დ
mrav-aghdgoma-kyrile_p6_t1	წინაწარმეტყუელებს	წინაწარმეტყუელებს	mrav-aghdgoma-kyrile	p6	2	1	1	18	
mrav-aghdgoma-kyrile_p6_t2	იაკობ	იაკობ	mrav-aghdgoma-kyrile	p6	2	1	19	24	
mrav-aghdgoma-kyrile_p6_t3	და	და	mrav-aghdgoma-kyrile	p6	2	1	25	27	
mrav-aghdgoma-kyrile_p6_t4	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p6	2	1	28	33	
mrav-aghdgoma-kyrile_p6_t5	მიწოლით	მიწოლით	mrav-aghdgoma-kyrile	p6	4	1	2	9	
mrav-aghdgoma-kyrile_p6_t6	დაიძინა	დაიძინა	mrav-aghdgoma-kyrile	p6	4	1	10	17	
mrav-aghdgoma-kyrile_p6_t7	და	და	mrav-aghdgoma-kyrile	p6	6	1	1	3	
mrav-aghdgoma-kyrile_p6_t8	ლეკუმან	ლეკუმან	mrav-aghdgoma-kyrile	p6	7	1	1	8	
mrav-aghdgoma-kyrile_p6_t9	ლომისამან	ლომისამან	mrav-aghdgoma-kyrile	p6	7	1	9	18	
mrav-aghdgoma-kyrile_p6_t10	და	და	mrav-aghdgoma-kyrile	p6	7	1	20	22	
mrav-aghdgoma-kyrile_p6_t11	მე	მე	mrav-aghdgoma-kyrile	p6	8	1	1	3	
mrav-aghdgoma-kyrile_p6_t12	განაღჳძოს	განაღვძოს	mrav-aghdgoma-kyrile	p6	8	1	4	13	
mrav-aghdgoma-kyrile_p6_t13	იგი	იგი	mrav-aghdgoma-kyrile	p6	8	1	14	17	
mrav-aghdgoma-kyrile_p7_t0	ა	და	mrav-aghdgoma-kyrile	p7	1	1	0	1	დ
mrav-aghdgoma-kyrile_p7_t1	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p7	2	1	1	6	
mrav-aghdgoma-kyrile_p7_t2	გასმიეს	გასმიეს	mrav-aghdgoma-kyrile	p7	3	1	1	8	
mrav-aghdgoma-kyrile_p7_t3	და	და	mrav-aghdgoma-kyrile	p7	5	1	2	4	
mrav-aghdgoma-kyrile_p7_t4	მიწად	მიწად	mrav-aghdgoma-kyrile	p7	5	1	5	10	
mrav-aghdgoma-kyrile_p7_t5	სიკუდილისად	სიკუდილისად	mrav-aghdgoma-kyrile	p7	5	1	11	22	
mrav-aghdgoma-kyrile_p7_t6	დამჴადეს	დამხადეს	mrav-aghdgoma-kyrile	p7	5	1	23	31	
mrav-aghdgoma-kyrile_p7_t7	მე	მე	mrav-aghdgoma-kyrile	p7	5	1	32	34	
mrav-aghdgoma-kyrile_p7_t8	და	და	mrav-aghdgoma-kyrile	p7	6	1	2	4	
mrav-aghdgoma-kyrile_p7_t9	ადგილიცა	ადგილიცა	mrav-aghdgoma-kyrile	p7	6	1	5	13	
mrav-aghdgoma-kyrile_p7_t10	იგი	იგი	mrav-aghdgoma-kyrile	p7	6	1	14	17	
mrav-aghdgoma-kyrile_p7_t11	გჳსწავიეს	გვსწავიეს	mrav-aghdgoma-kyrile	p7	6	1	18	27	
mrav-aghdgoma-kyrile_p7_t12	რომელ	რომელ	mrav-aghdgoma-kyrile	p7	6	1	29	34	
mrav-aghdgoma-kyrile_p7_t13	იგი	იგი	mrav-aghdgoma-kyrile	p7	6	1	35	38	
mrav-aghdgoma-kyrile_p7_t14	თქჳს	თქვს	mrav-aghdgoma-kyrile	p7	6	1	39	43	
mrav-aghdgoma-kyrile_p7_t15	მიხჳდეთ	მიხვდეთ	mrav-aghdgoma-kyrile	p7	6	1	45	52	
mrav-aghdgoma-kyrile_p7_t16	მას	მას	mrav-aghdgoma-kyrile	p7	7	1	1	4	
mrav-aghdgoma-kyrile_p7_t17	კლდესა	კლდესა	mrav-aghdgoma-kyrile	p7	7	1	5	11	
mrav-aghdgoma-kyrile_p7_t18	რომლისაგან	რომლისაგან	mrav-aghdgoma-kyrile	p7	7	1	13	23	
mrav-aghdgoma-kyrile_p7_t19	გამოიკუეთენით	გამოიკუეთენით	mrav-aghdgoma-kyrile	p7	7	1	24	37	
mrav-aghdgoma-kyrile_p8_t0	წ	აწ	mrav-aghdgoma-kyrile	p8	1	1	0	1	ა
mrav-aghdgoma-kyrile_p8_t1	აღდგომისა	აღდგომისა	mrav-aghdgoma-kyrile	p8	2	1	1	10	
mrav-aghdgoma-kyrile_p8_t2	მისისათჳს	მისისათვს	mrav-aghdgoma-kyrile	p8	2	1	11	20	
mrav-aghdgoma-kyrile_p8_t3	შემდგომად	შემდგომად	mrav-aghdgoma-kyrile	p8	3	1	1	10	
mrav-aghdgoma-kyrile_p8_t4	შოვა	შოვა	mrav-aghdgoma-kyrile	p8	3	1	11	15	
mrav-aghdgoma-kyrile_p8_t5	წარმომიდგინებს	წარმომიდგინებს	mrav-aghdgoma-kyrile	p8	3	1	16	30	
mrav-aghdgoma-kyrile_p8_t6	ჩუენ	ჩუენ	mrav-aghdgoma-kyrile	p8	3	1	31	35	
mrav-aghdgoma-kyrile_p8_t7	და	და	mrav-aghdgoma-kyrile	p8	4	1	1	3	
mrav-aghdgoma-kyrile_p8_t8	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p8	4	1	4	9	
mrav-aghdgoma-kyrile_p8_t9	მეათრვამეტესა	მეათრვამეტესა	mrav-aghdgoma-kyrile	p8	4	1	10	23	
mrav-aghdgoma-kyrile_p8_t10	ფსალმუნსა	ფსალმუნსა	mrav-aghdgoma-kyrile	p8	5	1	1	10	
mrav-aghdgoma-kyrile_p8_t11	ჭირისათჳს	ჭირისათვს	mrav-aghdgoma-kyrile	p8	5	1	12	21	
mrav-aghdgoma-kyrile_p8_t12	გლახაკთაჲსა	გლახაკთაისა	mrav-aghdgoma-kyrile	p8	5	1	22	33	
mrav-aghdgoma-kyrile_p8_t13	და	და	mrav-aghdgoma-kyrile	p8	5	1	34	36	
mrav-aghdgoma-kyrile_p8_t14	თქუმისათჳს	თქუმისათვს	mrav-aghdgoma-kyrile	p8	6	1	1	11	
mrav-aghdgoma-kyrile_p8_t15	დავრდომილთაჲსა	დავრდომილთაისა	mrav-aghdgoma-kyrile	p8	6	1	12	26	
mrav-aghdgoma-kyrile_p8_t16	აღვდგე	აღვდგე	mrav-aghdgoma-kyrile	p8	7	1	1	7	
mrav-aghdgoma-kyrile_p8_t17	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p8	7	1	9	14	
mrav-aghdgoma-kyrile_p9_t0	რამედ	არამედ	mrav-aghdgoma-kyrile	p9	1	1	0	5	ა
mrav-aghdgoma-kyrile_p9_t1	ესე	ესე	mrav-aghdgoma-kyrile	p9	1	1	6	9	ა
mrav-aghdgoma-kyrile_p9_t2	ვიეთთამე	ვიეთთამე	mrav-aghdgoma-kyrile	p9	2	1	1	9	
mrav-aghdgoma-kyrile_p9_t3	ვერ	ვერ	mrav-aghdgoma-kyrile	p9	5	1	1	4	
mrav-aghdgoma-kyrile_p9_t4	არს	არს	mrav-aghdgoma-kyrile	p9	6	1	1	4	
mrav-aghdgoma-kyrile_p9_t5	აღვინმედგის	აღვინმედგის	mrav-aghdgoma-kyrile	p9	9	1	2	13	
mrav-aghdgoma-kyrile_p9_t6	რისხვისათჳს	რისხვისათვს	mrav-aghdgoma-kyrile	p9	9	1	14	25	
mrav-aghdgoma-kyrile_p9_t7	მიიღოს	მიიღოს	mrav-aghdgoma-kyrile	p9	10	1	1	7	
mrav-aghdgoma-kyrile_p9_t8	ძლევაჲ	ძლევაი	mrav-aghdgoma-kyrile	p9	10	1	8	14	
mrav-aghdgoma-kyrile_p9_t9	შურის	შურის	mrav-aghdgoma-kyrile	p9	10	1	15	20	
mrav-aghdgoma-kyrile_p9_t10	გებისაჲ	გებისაი	mrav-aghdgoma-kyrile	p9	10	1	21	28	
mrav-aghdgoma-kyrile_p9_t11	თჳსთაგან	თვსთაგან	mrav-aghdgoma-kyrile	p9	11	1	1	9	
mrav-aghdgoma-kyrile_p10_t0	ოვედ	მოვედ	mrav-aghdgoma-kyrile	p10	1	1	0	4	მ
mrav-aghdgoma-kyrile_p10_t1	მეათხუთმეტესა	მეათხუთმეტესა	mrav-aghdgoma-kyrile	p10	2	1	1	14	
mrav-aghdgoma-kyrile_p10_t2	ფსალმუნსა	ფსალმუნსა	mrav-aghdgoma-kyrile	p10	2	1	15	24	
mrav-aghdgoma-kyrile_p10_t3	რომელი	რომელი	mrav-aghdgoma-kyrile	p10	2	1	26	32	
mrav-aghdgoma-kyrile_p10_t4	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p10	2	1	33	38	
mrav-aghdgoma-kyrile_p10_t5	მიცევ	მიცევ	mrav-aghdgoma-kyrile	p10	2	1	40	45	
mrav-aghdgoma-kyrile_p10_t6	მე	მე	mrav-aghdgoma-kyrile	p10	2	1	46	48	
mrav-aghdgoma-kyrile_p10_t7	შენ	შენ	mrav-aghdgoma-kyrile	p10	4	1	1	4	
mrav-aghdgoma-kyrile_p10_t8	გესავ	გესავ	mrav-aghdgoma-kyrile	p10	4	1	5	10	
mrav-aghdgoma-kyrile_p10_t9	და	და	mrav-aghdgoma-kyrile	p10	5	1	2	4	
mrav-aghdgoma-kyrile_p10_t10	და	და	mrav-aghdgoma-kyrile	p10	6	1	1	3	
mrav-aghdgoma-kyrile_p10_t11	ჰყოფდ	ჰყოფდ	mrav-aghdgoma-kyrile	p10	9	1	1	6	
mrav-aghdgoma-kyrile_p10_t12	არა	არა	mrav-aghdgoma-kyrile	p10	9	1	8	11	
mrav-aghdgoma-kyrile_p10_t13	შევკრიბო	შევკრიბო	mrav-aghdgoma-kyrile	p10	9	1	12	20	
mrav-aghdgoma-kyrile_p10_t14	კრებულები	კრებულები	mrav-aghdgoma-kyrile	p10	9	1	21	30	
mrav-aghdgoma-kyrile_p10_t15	მათი	მათი	mrav-aghdgoma-kyrile	p10	9	1	31	35	
mrav-aghdgoma-kyrile_p10_t16	მოსისხლეთაგან	მოსისხლეთაგან	mrav-aghdgoma-kyrile	p10	9	1	36	49	
mrav-aghdgoma-kyrile_p10_t17	არცა	არცა	mrav-aghdgoma-kyrile	p10	9	1	51	55	
mrav-aghdgoma-kyrile_p10_t18	მოვიჴსენო	მოვიხსენო	mrav-aghdgoma-kyrile	p10	9	1	56	65	
mrav-aghdgoma-kyrile_p10_t19	სახელები	სახელები	mrav-aghdgoma-kyrile	p10	9	1	66	74	
mrav-aghdgoma-kyrile_p10_t20	მათი	მათი	mrav-aghdgoma-kyrile	p10	9	1	75	79	
mrav-aghdgoma-kyrile_p10_t21	ბაგითა	ბაგითა	mrav-aghdgoma-kyrile	p10	9	1	80	86	
mrav-aghdgoma-kyrile_p11_t0	მისთჳს	ამისთვს	mrav-aghdgoma-kyrile	p11	1	1	0	6	ა
mrav-aghdgoma-kyrile_p11_t1	არა	არა	mrav-aghdgoma-kyrile	p11	1	1	8	11	ა
mrav-aghdgoma-kyrile_p11_t2	შევკრიბო	შევკრიბო	mrav-aghdgoma-kyrile	p11	1	1	12	20	ა
mrav-aghdgoma-kyrile_p11_t3	კრებულები	კრებულები	mrav-aghdgoma-kyrile	p11	1	1	21	30	ა
mrav-aghdgoma-kyrile_p11_t4	მათი	მათი	mrav-aghdgoma-kyrile	p11	1	1	31	35	ა
mrav-aghdgoma-kyrile_p11_t5	მე	მე	mrav-aghdgoma-kyrile	p11	2	1	1	3	
mrav-aghdgoma-kyrile_p11_t6	დამიტევეს	დამიტევეს	mrav-aghdgoma-kyrile	p11	2	1	4	13	
mrav-aghdgoma-kyrile_p11_t7	და	და	mrav-aghdgoma-kyrile	p11	2	1	14	16	
mrav-aghdgoma-kyrile_p11_t8	მეუფედ	მეუფედ	mrav-aghdgoma-kyrile	p11	2	1	17	23	
mrav-aghdgoma-kyrile_p11_t9	თავისა	თავისა	mrav-aghdgoma-kyrile	p11	2	1	24	30	
mrav-aghdgoma-kyrile_p11_t10	მათისა	მათისა	mrav-aghdgoma-kyrile	p11	2	1	31	37	
mrav-aghdgoma-kyrile_p11_t11	ირჩიეს	ირჩიეს	mrav-aghdgoma-kyrile	p11	2	1	38	44	
mrav-aghdgoma-kyrile_p11_t12	კეისარი	კეისარი	mrav-aghdgoma-kyrile	p11	2	1	45	52	
mrav-aghdgoma-kyrile_p11_t13	და	და	mrav-aghdgoma-kyrile	p11	2	1	54	56	
mrav-aghdgoma-kyrile_p11_t14	შემდგომად	შემდგომად	mrav-aghdgoma-kyrile	p11	2	1	57	66	
mrav-aghdgoma-kyrile_p11_t15	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p11	2	1	67	72	
mrav-aghdgoma-kyrile_p11_t16	წინაჲსწარ	წინაისწარ	mrav-aghdgoma-kyrile	p11	2	1	74	83	
mrav-aghdgoma-kyrile_p11_t17	ვხედავთ	ვხედავთ	mrav-aghdgoma-kyrile	p11	2	1	84	91	
mrav-aghdgoma-kyrile_p11_t18	უფალსა	უფალსა	mrav-aghdgoma-kyrile	p11	2	1	92	98	
mrav-aghdgoma-kyrile_p11_t19	წინაშე	წინაშე	mrav-aghdgoma-kyrile	p11	2	1	100	106	
mrav-aghdgoma-kyrile_p11_t20	არს	არს	mrav-aghdgoma-kyrile	p11	3	1	1	4	
mrav-aghdgoma-kyrile_p11_t21	მარჯულ	მარჯულ	mrav-aghdgoma-kyrile	p11	5	1	1	7	
mrav-aghdgoma-kyrile_p11_t22	არს	არს	mrav-aghdgoma-kyrile	p11	6	1	1	4	
mrav-aghdgoma-kyrile_p11_t23	არა	არა	mrav-aghdgoma-kyrile	p11	7	1	1	4	
mrav-aghdgoma-kyrile_p11_t24	შევიძრა	შევიძრა	mrav-aghdgoma-kyrile	p11	7	1	5	12	
mrav-aghdgoma-kyrile_p11_t25	და	და	mrav-aghdgoma-kyrile	p11	8	1	2	4	
mrav-aghdgoma-kyrile_p11_t26	კუალად	კუალად	mrav-aghdgoma-kyrile	p11	8	1	5	11	
mrav-aghdgoma-kyrile_p11_t27	თქუა	თქუა	mrav-aghdgoma-kyrile	p11	8	1	12	16	
mrav-aghdgoma-kyrile_p11_t28	ღამემდე	ღამემდე	mrav-aghdgoma-kyrile	p11	8	1	18	25	
mrav-aghdgoma-kyrile_p11_t29	უმეტჱს	უმეტეს	mrav-aghdgoma-kyrile	p11	8	1	26	32	
mrav-aghdgoma-kyrile_p11_t30	განმსწავლეს	განმსწავლეს	mrav-aghdgoma-kyrile	p11	8	1	33	44	
mrav-aghdgoma-kyrile_p11_t31	მე	მე	mrav-aghdgoma-kyrile	p11	8	1	45	47	
mrav-aghdgoma-kyrile_p11_t32	თირკუმელთა	თირკუმელთა	mrav-aghdgoma-kyrile	p11	8	1	48	58	
mrav-aghdgoma-kyrile_p11_t33	და	და	mrav-aghdgoma-kyrile	p11	10	1	2	4	
mrav-aghdgoma-kyrile_p11_t34	არა	არა	mrav-aghdgoma-kyrile	p11	13	1	1	4	
mrav-aghdgoma-kyrile_p11_t35	დაუტეო	დაუტეო	mrav-aghdgoma-kyrile	p11	13	1	5	11	
mrav-aghdgoma-kyrile_p11_t36	ჩემი	ჩემი	mrav-aghdgoma-kyrile	p11	14	1	1	5	
mrav-aghdgoma-kyrile_p11_t37	ჯოჯოხეთს	ჯოჯოხეთს	mrav-aghdgoma-kyrile	p11	14	1	6	14	
mrav-aghdgoma-kyrile_p11_t38	არცა	არცა	mrav-aghdgoma-kyrile	p11	14	1	16	20	
mrav-aghdgoma-kyrile_p11_t39	სცე	სცე	mrav-aghdgoma-kyrile	p11	14	1	21	24	
mrav-aghdgoma-kyrile_p11_t40	წმიდასა	წმიდასა	mrav-aghdgoma-kyrile	p11	14	1	25	32	
mrav-aghdgoma-kyrile_p11_t41	შენსა	შენსა	mrav-aghdgoma-kyrile	p11	14	1	33	38	
mrav-aghdgoma-kyrile_p11_t42	ხილვად	ხილვად	mrav-aghdgoma-kyrile	p11	14	1	39	45	
mrav-aghdgoma-kyrile_p11_t43	არა	არა	mrav-aghdgoma-kyrile	p11	16	1	2	5	
mrav-aghdgoma-kyrile_p11_t44	თუ	თუ	mrav-aghdgoma-kyrile	p11	16	1	6	8	
mrav-aghdgoma-kyrile_p11_t45	თქუა	თქუა	mrav-aghdgoma-kyrile	p11	17	1	1	5	
mrav-aghdgoma-kyrile_p11_t46	არა	არა	mrav-aghdgoma-kyrile	p11	18	1	3	6	
mrav-aghdgoma-kyrile_p11_t47	სცე	სცე	mrav-aghdgoma-kyrile	p11	18	1	7	10	
mrav-aghdgoma-kyrile_p11_t48	მოსიკუდიდ	მოსიკუდიდ	mrav-aghdgoma-kyrile	p11	20	1	1	10	
mrav-aghdgoma-kyrile_p11_t49	იყო	იყო	mrav-aghdgoma-kyrile	p11	20	1	11	14	
mrav-aghdgoma-kyrile_p11_t50	არამედ	არამედ	mrav-aghdgoma-kyrile	p11	20	1	18	24	
mrav-aghdgoma-kyrile_p11_t51	არა	არა	mrav-aghdgoma-kyrile	p11	21	1	1	4	
mrav-aghdgoma-kyrile_p11_t52	იხილო	იხილო	mrav-aghdgoma-kyrile	p11	21	1	5	10	
mrav-aghdgoma-kyrile_p11_t53	არა	არა	mrav-aghdgoma-kyrile	p11	24	1	1	4	
mrav-aghdgoma-kyrile_p11_t54	დაჰშთე	დაჰშთე	mrav-aghdgoma-kyrile	p11	24	1	5	11	
mrav-aghdgoma-kyrile_p11_t55	მაუწყენ	მაუწყენ	mrav-aghdgoma-kyrile	p11	24	1	13	20	
mrav-aghdgoma-kyrile_p11_t56	მე	მე	mrav-aghdgoma-kyrile	p11	24	1	21	23	
mrav-aghdgoma-kyrile_p11_t57	უფალო	უფალო	mrav-aghdgoma-kyrile	p11	24	1	25	30	
mrav-aghdgoma-kyrile_p11_t58	გზანი	გზანი	mrav-aghdgoma-kyrile	p11	24	1	32	37	
mrav-aghdgoma-kyrile_p11_t59	შენნი	შენნი	mrav-aghdgoma-kyrile	p11	24	1	38	43	
mrav-aghdgoma-kyrile_p11_t60	ცხოვრებისანი	ცხოვრებისანი	mrav-aghdgoma-kyrile	p11	24	1	44	56	
mrav-aghdgoma-kyrile_p11_t61	და	და	mrav-aghdgoma-kyrile	p11	24	1	57	59	
mrav-aghdgoma-kyrile_p11_t62	აღმავსე	აღმავსე	mrav-aghdgoma-kyrile	p11	24	1	60	67	
mrav-aghdgoma-kyrile_p11_t63	მე	მე	mrav-aghdgoma-kyrile	p11	24	1	68	70	
mrav-aghdgoma-kyrile_p11_t64	სიხარულითა	სიხარულითა	mrav-aghdgoma-kyrile	p11	24	1	71	81	
mrav-aghdgoma-kyrile_p11_t65	შენისაჲთა	შენისაითა	mrav-aghdgoma-kyrile	p11	25	1	1	10	
mrav-aghdgoma-kyrile_p11_t66	და	და	mrav-aghdgoma-kyrile	p11	26	1	2	4	
mrav-aghdgoma-kyrile_p11_t67	აჰა	აჰა	mrav-aghdgoma-kyrile	p11	26	1	5	8	
mrav-aghdgoma-kyrile_p11_t68	ესერა	ესერა	mrav-aghdgoma-kyrile	p11	26	1	10	15	
mrav-aghdgoma-kyrile_p11_t69	განცხადებულად	განცხადებულად	mrav-aghdgoma-kyrile	p11	26	1	17	30	
mrav-aghdgoma-kyrile_p11_t70	სიკუდილისა	სიკუდილისა	mrav-aghdgoma-kyrile	p11	26	1	31	41	
mrav-aghdgoma-kyrile_p11_t71	შემდგომად	შემდგომად	mrav-aghdgoma-kyrile	p11	26	1	42	51	
mrav-aghdgoma-kyrile_p11_t72	იქადაგების	იქადაგების	mrav-aghdgoma-kyrile	p11	27	1	1	11	
mrav-aghdgoma-kyrile_p12_t0	ფალო	უფალო	mrav-aghdgoma-kyrile	p12	1	1	0	4	უ
mrav-aghdgoma-kyrile_p12_t1	აღმოიყვანე	აღმოიყვანე	mrav-aghdgoma-kyrile	p12	1	1	6	16	უ
mrav-aghdgoma-kyrile_p12_t2	ჩემი	ჩემი	mrav-aghdgoma-kyrile	p12	3	1	1	5	
mrav-aghdgoma-kyrile_p12_t3	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p12	6	1	1	6	
mrav-aghdgoma-kyrile_p12_t4	არა	არა	mrav-aghdgoma-kyrile	p12	6	1	9	12	
mrav-aghdgoma-kyrile_p12_t5	დაუტეო	დაუტეო	mrav-aghdgoma-kyrile	p12	6	1	13	19	
mrav-aghdgoma-kyrile_p12_t6	წინაწარმეტყუელებს	წინაწარმეტყუელებს	mrav-aghdgoma-kyrile	p12	6	1	22	39	
mrav-aghdgoma-kyrile_p12_t7	და	და	mrav-aghdgoma-kyrile	p12	6	1	41	43	
mrav-aghdgoma-kyrile_p12_t8	აქა	აქა	mrav-aghdgoma-kyrile	p12	6	1	44	47	
mrav-aghdgoma-kyrile_p12_t9	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p12	6	1	48	53	
mrav-aghdgoma-kyrile_p12_t10	რომელი	რომელი	mrav-aghdgoma-kyrile	p12	6	1	54	60	
mrav-aghdgoma-kyrile_p12_t11	იგი	იგი	mrav-aghdgoma-kyrile	p12	6	1	61	64	
mrav-aghdgoma-kyrile_p12_t12	არს	არს	mrav-aghdgoma-kyrile	p12	7	1	1	4	
mrav-aghdgoma-kyrile_p12_t13	თქჳს	თქვს	mrav-aghdgoma-kyrile	p12	10	1	1	5	
mrav-aghdgoma-kyrile_p12_t14	აღმომიყვანე	აღმომიყვანე	mrav-aghdgoma-kyrile	p12	10	1	7	18	
mrav-aghdgoma-kyrile_p12_t15	მე	მე	mrav-aghdgoma-kyrile	p12	10	1	19	21	
mrav-aghdgoma-kyrile_p12_t16	მიჴსენ	მიხსენ	mrav-aghdgoma-kyrile	p12	10	1	23	29	
mrav-aghdgoma-kyrile_p12_t17	მე	მე	mrav-aghdgoma-kyrile	p12	10	1	30	32	
mrav-aghdgoma-kyrile_p12_t18	მათგან	მათგან	mrav-aghdgoma-kyrile	p12	10	1	33	39	
mrav-aghdgoma-kyrile_p12_t19	რომელნი	რომელნი	mrav-aghdgoma-kyrile	p12	10	1	41	48	
mrav-aghdgoma-kyrile_p12_t20	შთავლენან	შთავლენან	mrav-aghdgoma-kyrile	p12	10	1	49	58	
mrav-aghdgoma-kyrile_p12_t21	მღჳმესა	მღვმესა	mrav-aghdgoma-kyrile	p12	10	1	59	66	
mrav-aghdgoma-kyrile_p13_t0	წ	აწ	mrav-aghdgoma-kyrile	p13	1	1	0	1	ა
mrav-aghdgoma-kyrile_p13_t1	რომელსამე	რომელსამე	mrav-aghdgoma-kyrile	p13	1	1	2	11	ა
mrav-aghdgoma-kyrile_p13_t2	ჟამსა	ჟამსა	mrav-aghdgoma-kyrile	p13	1	1	12	17	ა
mrav-aghdgoma-kyrile_p13_t3	ყოფად	ყოფად	mrav-aghdgoma-kyrile	p13	1	1	18	23	ა
mrav-aghdgoma-kyrile_p13_t4	არს	არს	mrav-aghdgoma-kyrile	p13	1	1	24	27	ა
mrav-aghdgoma-kyrile_p13_t5	საქმჱ	საქმე	mrav-aghdgoma-kyrile	p13	1	1	28	33	ა
mrav-aghdgoma-kyrile_p13_t6	ესე	ესე	mrav-aghdgoma-kyrile	p13	1	1	34	37	ა
mrav-aghdgoma-kyrile_p13_t7	მწუხრი	მწუხრი	mrav-aghdgoma-kyrile	p13	1	1	41	47	ა
mrav-aghdgoma-kyrile_p13_t8	განისუენოს	განისუენოს	mrav-aghdgoma-kyrile	p13	1	1	48	58	ა
mrav-aghdgoma-kyrile_p13_t9	ტირილმან	ტირილმან	mrav-aghdgoma-kyrile	p13	1	1	59	67	ა
mrav-aghdgoma-kyrile_p13_t10	და	და	mrav-aghdgoma-kyrile	p13	1	1	68	70	ა
mrav-aghdgoma-kyrile_p13_t11	ცისკარს	ცისკარს	mrav-aghdgoma-kyrile	p13	1	1	71	78	ა
mrav-aghdgoma-kyrile_p13_t12	იყოს	იყოს	mrav-aghdgoma-kyrile	p13	1	1	79	83	ა
mrav-aghdgoma-kyrile_p13_t13	მწუხრი	მწუხრი	mrav-aghdgoma-kyrile	p13	3	1	2	8	
mrav-aghdgoma-kyrile_p13_t14	იყო	იყო	mrav-aghdgoma-kyrile	p13	3	1	9	12	
mrav-aghdgoma-kyrile_p13_t15	მოწაფეთა	მოწაფეთა	mrav-aghdgoma-kyrile	p13	3	1	13	21	
mrav-aghdgoma-kyrile_p13_t16	გლოვაჲ	გლოვაი	mrav-aghdgoma-kyrile	p13	3	1	22	28	
mrav-aghdgoma-kyrile_p13_t17	და	და	mrav-aghdgoma-kyrile	p13	3	1	29	31	
mrav-aghdgoma-kyrile_p13_t18	ცისკარს	ცისკარს	mrav-aghdgoma-kyrile	p13	3	1	32	39	
mrav-aghdgoma-kyrile_p13_t19	იგი	იგი	mrav-aghdgoma-kyrile	p13	4	1	1	4	
mrav-aghdgoma-kyrile_p13_t20	აღდგომისაჲ	აღდგომისაი	mrav-aghdgoma-kyrile	p13	4	1	5	15	
mrav-aghdgoma-kyrile_p14_t0	ა	და	mrav-aghdgoma-kyrile	p14	1	1	0	1	დ
mrav-aghdgoma-kyrile_p14_t1	გნებავს	გნებავს	mrav-aghdgoma-kyrile	p14	2	1	1	8	
mrav-aghdgoma-kyrile_p14_t2	ადგილისა	ადგილისა	mrav-aghdgoma-kyrile	p14	2	1	9	17	
mrav-aghdgoma-kyrile_p14_t3	მისცა	მისცა	mrav-aghdgoma-kyrile	p14	2	1	18	23	
mrav-aghdgoma-kyrile_p14_t4	უწყებად	უწყებად	mrav-aghdgoma-kyrile	p14	2	1	24	31	
mrav-aghdgoma-kyrile_p14_t5	იტყჳს	იტყვს	mrav-aghdgoma-kyrile	p14	2	1	33	38	
mrav-aghdgoma-kyrile_p14_t6	ქებათასა	ქებათასა	mrav-aghdgoma-kyrile	p14	2	1	39	47	
mrav-aghdgoma-kyrile_p14_t7	ნიგუზოვანთასა	ნიგუზოვანთასა	mrav-aghdgoma-kyrile	p14	3	1	1	14	
mrav-aghdgoma-kyrile_p14_t8	შევედ	შევედ	mrav-aghdgoma-kyrile	p14	3	1	15	20	
mrav-aghdgoma-kyrile_p14_t9	მტილი	მტილი	mrav-aghdgoma-kyrile	p14	5	1	1	6	
mrav-aghdgoma-kyrile_p14_t10	იყო	იყო	mrav-aghdgoma-kyrile	p14	5	1	7	10	
mrav-aghdgoma-kyrile_p14_t11	იგი	იგი	mrav-aghdgoma-kyrile	p14	6	1	1	4	
mrav-aghdgoma-kyrile_p14_t12	ჯუარსაცუეს	ჯუარსაცუეს	mrav-aghdgoma-kyrile	p14	6	1	5	15	
mrav-aghdgoma-kyrile_p14_t13	და	და	mrav-aghdgoma-kyrile	p14	7	1	2	4	
mrav-aghdgoma-kyrile_p14_t14	უმეტჱს	უმეტეს	mrav-aghdgoma-kyrile	p14	9	1	1	7	
mrav-aghdgoma-kyrile_p14_t15	სამეუფოჲთა	სამეუფოითა	mrav-aghdgoma-kyrile	p14	9	1	8	18	
mrav-aghdgoma-kyrile_p14_t16	აღშჱნებულ	აღშენებულ	mrav-aghdgoma-kyrile	p14	11	1	1	10	
mrav-aghdgoma-kyrile_p14_t17	არს	არს	mrav-aghdgoma-kyrile	p14	11	1	11	14	
